"Freq [GHz]","re(S(1 2)) []","im(S(1 2)) []"
8.4646,-0.695168425621546,0.671592304092988
8.4647,-0.695035032739562,0.671729903391174
8.4648,-0.694901614783288,0.67186747390692
8.4649,-0.694768171759043,0.672005015636392
8.465,-0.694634703673153,0.672142528575748
8.4651,-0.694501210531942,0.67228001272115
8.4652,-0.694367692341736,0.672417468068761
8.4653,-0.694234149108856,0.672554894614747
8.4654,-0.694100580839627,0.672692292355276
8.4655,-0.69396698754038,0.67282966128651
8.4656,-0.693833369217438,0.672967001404621
8.4657,-0.693699725877128,0.673104312705777
8.4658,-0.693566057525778,0.673241595186149
8.4659,-0.693432364169714,0.673378848841909
8.466,-0.693298645815267,0.67351607366923
8.4661,-0.693164902468759,0.673653269664292
8.4662,-0.693031134136526,0.673790436823263
8.4663,-0.692897340824894,0.673927575142323
8.4664,-0.692763522540195,0.67406468461765
8.4665,-0.692629679288757,0.674201765245426
8.4666,-0.69249581107691,0.674338817021829
8.4667,-0.692361917910986,0.674475839943043
8.4668,-0.692227999797319,0.674612834005249
8.4669,-0.692094056742235,0.674749799204636
8.467,-0.691960088752073,0.674886735537384
8.4671,-0.691826095833167,0.675023642999679
8.4672,-0.691692077991844,0.675160521587716
8.4673,-0.691558035234441,0.67529737129768
8.4674,-0.691423967567292,0.675434192125763
8.4675,-0.691289874996731,0.675570984068157
8.4676,-0.691155757529096,0.675707747121052
8.4677,-0.691021615170715,0.67584448128065
8.4678,-0.690887447927937,0.675981186543136
8.4679,-0.690753255807089,0.676117862904714
8.468,-0.690619038814509,0.676254510361581
8.4681,-0.690484796956535,0.676391128909936
8.4682,-0.690350530239508,0.676527718545977
8.4683,-0.690216238669762,0.67666427926591
8.4684,-0.690081922253634,0.676800811065938
8.4685,-0.68994758099747,0.676937313942262
8.4686,-0.689813214907604,0.677073787891089
8.4687,-0.689678823990379,0.677210232908626
8.4688,-0.689544408252136,0.677346648991079
8.4689,-0.689409967699213,0.67748303613466
8.469,-0.689275502337956,0.677619394335575
8.4691,-0.689141012174701,0.677755723590043
8.4692,-0.68900649721579,0.677892023894274
8.4693,-0.688871957467573,0.678028295244479
8.4694,-0.688737392936387,0.678164537636876
8.4695,-0.688602803628578,0.67830075106768
8.4696,-0.688468189550492,0.678436935533109
8.4697,-0.688333550708468,0.678573091029385
8.4698,-0.688198887108854,0.678709217552727
8.4699,-0.688064198757992,0.678845315099359
8.47,-0.687929485662234,0.678981383665498
8.4701,-0.687794747827925,0.679117423247369
8.4702,-0.687659985261407,0.679253433841202
8.4703,-0.68752519796903,0.679389415443221
8.4704,-0.687390385957141,0.679525368049654
8.4705,-0.687255549232089,0.67966129165673
8.4706,-0.687120687800221,0.679797186260679
8.4707,-0.686985801667884,0.679933051857736
8.4708,-0.686850890841432,0.680068888444127
8.4709,-0.686715955327216,0.680204696016087
8.471,-0.686580995131578,0.680340474569858
8.4711,-0.686446010260874,0.680476224101672
8.4712,-0.686311000721455,0.680611944607766
8.4713,-0.686175966519673,0.680747636084378
8.4714,-0.686040907661876,0.680883298527754
8.4715,-0.685905824154417,0.681018931934133
8.4716,-0.685770716003652,0.681154536299754
8.4717,-0.685635583215933,0.681290111620865
8.4718,-0.685500425797613,0.681425657893709
8.4719,-0.685365243755046,0.681561175114533
8.472,-0.685230037094588,0.681696663279585
8.4721,-0.685094805822594,0.68183212238511
8.4722,-0.684959549945414,0.681967552427368
8.4723,-0.684824269469409,0.682102953402602
8.4724,-0.684688964400934,0.682238325307067
8.4725,-0.684553634746347,0.682373668137016
8.4726,-0.684418280512002,0.682508981888707
8.4727,-0.68428290170426,0.682644266558393
8.4728,-0.684147498329479,0.68277952214233
8.4729,-0.684012070394012,0.682914748636784
8.473,-0.683876617904219,0.683049946038013
8.4731,-0.683741140866464,0.683185114342273
8.4732,-0.683605639287107,0.683320253545828
8.4733,-0.683470113172503,0.683455363644947
8.4734,-0.683334562529014,0.683590444635892
8.4735,-0.683198987363002,0.683725496514928
8.4736,-0.683063387680828,0.683860519278324
8.4737,-0.682927763488853,0.68399551292235
8.4738,-0.682792114793438,0.684130477443276
8.4739,-0.682656441600953,0.684265412837368
8.474,-0.682520743917752,0.684400319100905
8.4741,-0.682385021750203,0.684535196230159
8.4742,-0.682249275104669,0.684670044221403
8.4743,-0.682113503987517,0.684804863070913
8.4744,-0.681977708405108,0.68493965277497
8.4745,-0.681841888363805,0.685074413329855
8.4746,-0.68170604386998,0.685209144731841
8.4747,-0.681570174929994,0.685343846977213
8.4748,-0.681434281550218,0.685478520062252
8.4749,-0.681298363737016,0.685613163983243
8.475,-0.681162421496756,0.68574777873647
8.4751,-0.681026454835808,0.685882364318218
8.4752,-0.680890463760534,0.686016920724779
8.4753,-0.680754448277305,0.686151447952442
8.4754,-0.680618408392495,0.686285945997492
8.4755,-0.680482344112469,0.686420414856221
8.4756,-0.680346255443597,0.686554854524924
8.4757,-0.680210142392251,0.686689264999894
8.4758,-0.6800740049648,0.686823646277425
8.4759,-0.67993784316762,0.686957998353811
8.476,-0.679801657007072,0.687092321225358
8.4761,-0.679665446489537,0.687226614888357
8.4762,-0.679529211621388,0.687360879339107
8.4763,-0.679392952408991,0.687495114573915
8.4764,-0.679256668858724,0.68762932058908
8.4765,-0.67912036097696,0.687763497380907
8.4766,-0.678984028770071,0.687897644945701
8.4767,-0.678847672244435,0.688031763279767
8.4768,-0.678711291406422,0.688165852379415
8.4769,-0.678574886262412,0.68829991224095
8.477,-0.678438456818783,0.688433942860681
8.4771,-0.678302003081904,0.688567944234926
8.4772,-0.678165525058155,0.688701916359992
8.4773,-0.678029022753914,0.688835859232193
8.4774,-0.677892496175557,0.688969772847846
8.4775,-0.677755945329464,0.689103657203265
8.4776,-0.677619370222005,0.689237512294774
8.4777,-0.677482770859573,0.68937133811868
8.4778,-0.677346147248537,0.689505134671311
8.4779,-0.677209499395278,0.689638901948988
8.478,-0.677072827306177,0.689772639948031
8.4781,-0.676936130987615,0.689906348664764
8.4782,-0.676799410445974,0.69004002809551
8.4783,-0.676662665687628,0.690173678236604
8.4784,-0.676525896718967,0.690307299084364
8.4785,-0.676389103546369,0.690440890635121
8.4786,-0.676252286176217,0.690574452885207
8.4787,-0.676115444614896,0.690707985830951
8.4788,-0.675978578868786,0.690841489468687
8.4789,-0.675841688944274,0.690974963794745
8.479,-0.67570477484774,0.691108408805467
8.4791,-0.675567836585568,0.691241824497187
8.4792,-0.675430874164148,0.691375210866237
8.4793,-0.675293887589866,0.691508567908958
8.4794,-0.675156876869101,0.691641895621694
8.4795,-0.675019842008244,0.691775194000782
8.4796,-0.67488278301368,0.691908463042566
8.4797,-0.674745699891795,0.692041702743391
8.4798,-0.67460859264898,0.692174913099599
8.4799,-0.674471461291617,0.692308094107541
8.48,-0.674334305826102,0.692441245763556
8.4801,-0.674197126258816,0.692574368064001
8.4802,-0.674059922596154,0.692707461005222
8.4803,-0.673922694844501,0.69284052458357
8.4804,-0.673785443010249,0.6929735587954
8.4805,-0.673648167099787,0.693106563637064
8.4806,-0.673510867119505,0.693239539104919
8.4807,-0.673373543075798,0.693372485195317
8.4808,-0.673236194975058,0.693505401904615
8.4809,-0.673098822823672,0.693638289229177
8.481,-0.672961426628033,0.69377114716536
8.4811,-0.672824006394536,0.693903975709526
8.4812,-0.672686562129575,0.694036774858034
8.4813,-0.67254909383954,0.694169544607253
8.4814,-0.672411601530823,0.694302284953549
8.4815,-0.672274085209826,0.694434995893282
8.4816,-0.672136544882938,0.694567677422824
8.4817,-0.671998980556557,0.69470032953854
8.4818,-0.671861392237077,0.694832952236803
8.4819,-0.671723779930895,0.694965545513983
8.482,-0.671586143644409,0.69509810936645
8.4821,-0.671448483384008,0.695230643790586
8.4822,-0.671310799156097,0.695363148782759
8.4823,-0.671173090967072,0.695495624339345
8.4824,-0.671035358823334,0.695628070456721
8.4825,-0.670897602731273,0.695760487131272
8.4826,-0.670759822697293,0.695892874359373
8.4827,-0.670622018727794,0.696025232137406
8.4828,-0.670484190829174,0.696157560461754
8.4829,-0.67034633900783,0.696289859328803
8.483,-0.670208463270169,0.696422128734933
8.4831,-0.67007056362259,0.696554368676531
8.4832,-0.669932640071492,0.696686579149988
8.4833,-0.669794692623276,0.696818760151691
8.4834,-0.669656721284346,0.696950911678031
8.4835,-0.669518726061104,0.697083033725398
8.4836,-0.669380706959951,0.697215126290186
8.4837,-0.669242663987291,0.697347189368789
8.4838,-0.669104597149533,0.697479222957597
8.4839,-0.668966506453075,0.697611227053011
8.484,-0.668828391904323,0.697743201651428
8.4841,-0.66869025350968,0.697875146749248
8.4842,-0.668552091275556,0.698007062342866
8.4843,-0.668413905208353,0.698138948428689
8.4844,-0.668275695314473,0.698270805003122
8.4845,-0.66813746160033,0.69840263206256
8.4846,-0.667999204072328,0.698534429603413
8.4847,-0.667860922736875,0.698666197622087
8.4848,-0.667722617600377,0.69879793611499
8.4849,-0.667584288669243,0.698929645078529
8.485,-0.667445935949883,0.699061324509114
8.4851,-0.667307559448703,0.699192974403159
8.4852,-0.667169159172109,0.699324594757079
8.4853,-0.667030735126518,0.699456185567281
8.4854,-0.666892287318337,0.699587746830183
8.4855,-0.666753815753975,0.699719278542204
8.4856,-0.666615320439846,0.699850780699757
8.4857,-0.66647680138236,0.699982253299262
8.4858,-0.666338258587926,0.700113696337143
8.4859,-0.666199692062954,0.700245109809821
8.486,-0.666061101813863,0.700376493713715
8.4861,-0.665922487847066,0.700507848045248
8.4862,-0.66578385016897,0.700639172800849
8.4863,-0.665645188785993,0.700770467976944
8.4864,-0.665506503704546,0.70090173356996
8.4865,-0.665367794931045,0.701032969576326
8.4866,-0.665229062471904,0.701164175992472
8.4867,-0.665090306333538,0.701295352814831
8.4868,-0.664951526522364,0.701426500039833
8.4869,-0.6648127230448,0.701557617663911
8.487,-0.664673895907258,0.701688705683504
8.4871,-0.664535045116155,0.701819764095048
8.4872,-0.664396170677909,0.70195079289498
8.4873,-0.66425727259894,0.702081792079736
8.4874,-0.664118350885663,0.702212761645761
8.4875,-0.663979405544492,0.702343701589498
8.4876,-0.663840436581854,0.702474611907383
8.4877,-0.663701444004165,0.702605492595864
8.4878,-0.663562427817842,0.702736343651387
8.4879,-0.663423388029309,0.702867165070395
8.488,-0.663284324644983,0.70299795684934
8.4881,-0.663145237671288,0.703128718984667
8.4882,-0.663006127114637,0.703259451472833
8.4883,-0.66286699298146,0.703390154310284
8.4884,-0.662727835278176,0.703520827493473
8.4885,-0.662588654011206,0.703651471018855
8.4886,-0.662449449186975,0.703782084882885
8.4887,-0.662310220811902,0.703912669082022
8.4888,-0.662170968892416,0.704043223612719
8.4889,-0.662031693434936,0.70417374847144
8.489,-0.661892394445883,0.704304243654648
8.4891,-0.661753071931689,0.704434709158797
8.4892,-0.661613725898779,0.704565144980351
8.4893,-0.661474356353572,0.704695551115779
8.4894,-0.661334963302496,0.704825927561544
8.4895,-0.661195546751978,0.704956274314114
8.4896,-0.661056106708444,0.705086591369954
8.4897,-0.660916643178321,0.705216878725535
8.4898,-0.660777156168033,0.705347136377331
8.4899,-0.660637645684015,0.705477364321805
8.49,-0.660498111732689,0.705607562555437
8.4901,-0.660358554320485,0.7057377310747
8.4902,-0.660218973453831,0.705867869876069
8.4903,-0.660079369139156,0.705997978956022
8.4904,-0.659939741382893,0.706128058311032
8.4905,-0.659800090191461,0.70625810793759
8.4906,-0.659660415571307,0.706388127832161
8.4907,-0.659520717528849,0.706518117991238
8.4908,-0.659380996070521,0.706648078411301
8.4909,-0.659241251202757,0.706778009088832
8.491,-0.659101482931985,0.706907910020321
8.4911,-0.658961691264643,0.707037781202249
8.4912,-0.658821876207156,0.70716762263111
8.4913,-0.658682037765958,0.707297434303394
8.4914,-0.658542175947488,0.707427216215587
8.4915,-0.658402290758176,0.707556968364182
8.4916,-0.658262382204457,0.707686690745673
8.4917,-0.658122450292764,0.707816383356555
8.4918,-0.657982495029534,0.707946046193321
8.4919,-0.657842516421203,0.70807567925247
8.492,-0.657702514474198,0.708205282530504
8.4921,-0.657562489194964,0.708334856023918
8.4922,-0.657422440589939,0.708464399729209
8.4923,-0.65728236866555,0.708593913642887
8.4924,-0.657142273428242,0.708723397761451
8.4925,-0.657002154884449,0.708852852081408
8.4926,-0.65686201304061,0.708982276599261
8.4927,-0.656721847903163,0.709111671311518
8.4928,-0.656581659478544,0.70924103621469
8.4929,-0.656441447773197,0.709370371305282
8.493,-0.65630121279356,0.709499676579805
8.4931,-0.656160954546071,0.709628952034776
8.4932,-0.656020673037169,0.709758197666705
8.4933,-0.655880368273297,0.709887413472106
8.4934,-0.655740040260895,0.710016599447497
8.4935,-0.655599689006402,0.710145755589395
8.4936,-0.655459314516262,0.710274881894319
8.4937,-0.65531891679692,0.710403978358783
8.4938,-0.655178495854813,0.710533044979315
8.4939,-0.655038051696386,0.710662081752433
8.494,-0.654897584328081,0.710791088674664
8.4941,-0.654757093756342,0.710920065742531
8.4942,-0.654616579987615,0.711049012952556
8.4943,-0.654476043028339,0.711177930301274
8.4944,-0.654335482884963,0.711306817785209
8.4945,-0.654194899563931,0.711435675400891
8.4946,-0.654054293071688,0.711564503144851
8.4947,-0.65391366341468,0.711693301013621
8.4948,-0.653773010599353,0.711822069003737
8.4949,-0.653632334632155,0.711950807111729
8.495,-0.653491635519528,0.712079515334139
8.4951,-0.653350913267921,0.712208193667504
8.4952,-0.653210167883785,0.712336842108357
8.4953,-0.653069399373567,0.71246546065324
8.4954,-0.652928607743712,0.712594049298698
8.4955,-0.652787793000671,0.71272260804127
8.4956,-0.652646955150891,0.712851136877501
8.4957,-0.652506094200825,0.712979635803936
8.4958,-0.652365210156919,0.71310810481712
8.4959,-0.652224303025623,0.713236543913604
8.496,-0.652083372813395,0.713364953089928
8.4961,-0.651942419526677,0.713493332342652
8.4962,-0.651801443171922,0.713621681668323
8.4963,-0.651660443755585,0.713750001063493
8.4964,-0.651519421284114,0.713878290524718
8.4965,-0.651378375763964,0.714006550048551
8.4966,-0.651237307201584,0.714134779631552
8.4967,-0.651096215603434,0.714262979270272
8.4968,-0.650955100975964,0.714391148961273
8.4969,-0.650813963325626,0.714519288701117
8.497,-0.650672802658874,0.714647398486366
8.4971,-0.650531618982166,0.714775478313578
8.4972,-0.650390412301956,0.71490352817932
8.4973,-0.650249182624695,0.715031548080158
8.4974,-0.650107929956839,0.71515953801266
8.4975,-0.649966654304849,0.715287497973389
8.4976,-0.649825355675179,0.715415427958916
8.4977,-0.649684034074287,0.715543327965812
8.4978,-0.649542689508628,0.715671197990647
8.4979,-0.649401321984659,0.715799038029995
8.498,-0.649259931508842,0.715926848080428
8.4981,-0.649118518087628,0.716054628138528
8.4982,-0.64897708172748,0.716182378200864
8.4983,-0.648835622434858,0.716310098264018
8.4984,-0.648694140216219,0.716437788324566
8.4985,-0.648552635078027,0.716565448379089
8.4986,-0.648411107026735,0.716693078424171
8.4987,-0.648269556068806,0.716820678456394
8.4988,-0.648127982210702,0.716948248472343
8.4989,-0.647986385458879,0.717075788468605
8.499,-0.647844765819808,0.71720329844176
8.4991,-0.647703123299946,0.717330778388399
8.4992,-0.647561457905752,0.717458228305115
8.4993,-0.647419769643691,0.717585648188496
8.4994,-0.647278058520227,0.717713038035133
8.4995,-0.647136324541822,0.71784039784162
8.4996,-0.646994567714939,0.717967727604551
8.4997,-0.64685278804604,0.718095027320525
8.4998,-0.646710985541597,0.718222296986131
8.4999,-0.646569160208067,0.718349536597973
8.5,-0.646427312051918,0.718476746152649
8.5001,-0.646285441079615,0.71860392564676
8.5002,-0.646143547297622,0.718731075076908
8.5003,-0.64600163071241,0.718858194439694
8.5004,-0.645859691330437,0.718985283731728
8.5005,-0.645717729158177,0.719112342949611
8.5006,-0.645575744202095,0.719239372089951
8.5007,-0.645433736468659,0.719366371149356
8.5008,-0.645291705964336,0.719493340124435
8.5009,-0.645149652695595,0.7196202790118
8.501,-0.645007576668905,0.719747187808062
8.5011,-0.644865477890732,0.719874066509836
8.5012,-0.644723356367544,0.72000091511374
8.5013,-0.644581212105817,0.720127733616381
8.5014,-0.644439045112018,0.720254522014382
8.5015,-0.644296855392617,0.72038128030436
8.5016,-0.644154642954083,0.720508008482936
